#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
CP021380.2.fa,CP021380.2,3113043,3113606,-,pvdS,1-564/564,===============,0/0,100,99.82,vfdb,NP_251116,(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3114250,3115014,+,pvdG,1-765/765,===============,0/0,100,99.35,vfdb,NP_251115,(pvdG) pyoverdine biosynthesis protein PvdG [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3115087,3128121,+,pvdL,1-13029/13029,========/======,1/6,100,99.22,vfdb,NP_251114,(pvdL) peptide synthase PvdL [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3139429,3140838,+,pvdH,1-1410/1410,===============,0/0,100,99.36,vfdb,NP_251103,(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3140916,3141134,+,mbtH-like,1-219/219,===============,0/0,100,99.54,vfdb,NP_251102,(mbtH-like) MbtH-like protein from the pyoverdine cluster [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3170767,3171587,+,pvdF,1-821/828,===============,0/0,99.15,90.99,vfdb,NP_251086,(pvdF) pyoverdine synthetase F [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3171655,3172509,-,pvdO,1-855/855,===============,0/0,100,96.02,vfdb,NP_251085,(pvdO) pyoverdine biosynthesis protein PvdO [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3172538,3173815,-,pvdN,1-1284/1284,========/======,5/8,99.45,90.82,vfdb,NP_251084,(pvdN) pyoverdine biosynthesis protein PvdN [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3173839,3175185,-,pvdM,1-1344/1347,========/======,3/5,99.7,83.68,vfdb,NP_251083,(pvdM) dipeptidase precursor [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3175400,3177037,+,pvdP,1-1635/1635,========/======,1/3,100,81.93,vfdb,NP_251082,(pvdP) tyrosinase required for pyoverdine maturation  [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3183554,3184885,+,pvdA,1-1332/1332,===============,0/0,100,98.87,vfdb,NP_251076,(pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (VF0094)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3185008,3187296,+,pvdQ,1-2289/2289,===============,0/0,100,99.3,vfdb,NP_251075,(pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3335830,3336768,+,ptxR,1-939/939,===============,0/0,100,99.57,vfdb,NP_250948,(ptxR) transcriptional regulator PtxR [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3336874,3337521,-,pvcD,1-648/648,===============,0/0,100,99.54,vfdb,NP_250947,(pvcD) paerucumarin biosynthesis protein PvcD [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3337514,3339016,-,pvcC,1-1503/1503,===============,0/0,100,99.33,vfdb,NP_250946,(pvcC) paerucumarin biosynthesis protein PvcC [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3339068,3339943,-,pvcB,1-876/876,===============,0/0,100,99.77,vfdb,NP_250945,(pvcB) paerucumarin biosynthesis protein PvcB [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3339961,3340947,-,pvcA,1-987/987,===============,0/0,100,99.59,vfdb,NP_250944,(pvcA) paerucumarin biosynthesis protein PvcA [pyoverdine (IA001)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3471383,3472519,+,exoY,1-1137/1137,===============,0/0,100,99.74,vfdb,NP_250881,(exoY) type III secretion system effector ExoY adenylate cyclase [ExoY (VF0099)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3797079,3797723,-,phzG1,1-645/645,===============,0/0,100,99.69,vfdb,NP_252906,(phzG1) phenazine biosynthesis protein PhzG pyridoxamine 5'-phosphate oxidase [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3797749,3798585,-,phzF1,1-837/837,===============,0/0,100,99.52,vfdb,NP_252904,(phzF1) phenazine biosynthesis protein PhzF isomerase [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3798599,3800482,-,phzE1,1-1884/1884,===============,0/0,100,99.52,vfdb,NP_252903,(phzE1) phenazine biosynthesis protein PhzE [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3800479,3801102,-,phzD1,1-624/624,===============,0/0,100,99.2,vfdb,NP_252902,(phzD1) phenazine biosynthesis protein PhzD isochorismatase  [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3801099,3802316,-,phzC1,1-1218/1218,===============,0/0,100,99.75,vfdb,NP_252901,(phzC1) phenazine biosynthesis protein PhzC [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3802340,3802774,-,phzB1,55-489/489,.==============,0/0,88.96,90.11,vfdb,NP_252900,(phzB1) phenazine biosynthesis protein PhzB [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3802864,3803306,-,phzA1,47-489/489,.==============,0/0,90.59,96.16,vfdb,NP_252899,(phzA1) phenazine biosynthesis protein PhzA [Phenazines biosynthesis (CVF536)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3840823,3842079,-,lasA,1-1257/1257,===============,0/0,100,99.28,vfdb,NP_250562,(lasA) LasA protease precursor [LasA (VF0088)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,3870443,3870907,+,tse1,1-465/465,===============,0/0,100,99.78,vfdb,NP_250535,(tse1) type VI secretion system effector Tse1 peptidoglycanhydrolase [HSI-1 (Hcp-secretion island 1) (SS178)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4008785,4009429,-,pscL,1-645/645,===============,0/0,100,100,vfdb,NP_250416,(pscL) type III secretion systemt protein PscL [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4009408,4010028,-,pscK,1-627/627,========/======,1/6,99.04,98.41,vfdb,NP_250415,(pscK) type III secretion system protein PscK [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4010037,4010783,-,pscJ,1-747/747,===============,0/0,100,99.6,vfdb,NP_250414,(pscJ) type III secretion system inner MS ring protein [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4010780,4011118,-,pscI,1-339/339,===============,0/0,100,99.41,vfdb,NP_250413,(pscI) type III secretion system inner rod protein PscI [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4011118,4011549,-,pscH,1-432/432,===============,0/0,100,99.31,vfdb,NP_250412,(pscH) type III secretion system protein PscH [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4011546,4011893,-,pscG,1-348/348,===============,0/0,100,100,vfdb,NP_250411,(pscG) type III secretion system chaperone PscG for PscF [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4011896,4012153,-,pscF,1-258/258,===============,0/0,100,100,vfdb,NP_250410,(pscF) type III secretion system needle filament protein PscF [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4012156,4012359,-,pscE,1-204/204,===============,0/0,100,99.02,vfdb,NP_250409,(pscE) type III secretion system cochaperone PscE for PscG [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4012322,4013620,-,pscD,1-1299/1299,===============,0/0,100,99.77,vfdb,NP_250408,(pscD) type III secretion system basal body protein PscD [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4013622,4015424,-,pscC,1-1803/1803,===============,0/0,100,99.67,vfdb,NP_250407,(pscC) type III secretion system secretin PscC [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4015424,4015846,-,pscB,1-423/423,===============,0/0,100,99.05,vfdb,NP_250406,(pscB) type III secretion system protein PscB [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4015880,4016710,-,exsD,1-831/831,===============,0/0,100,100,vfdb,NP_250405,(exsD) type III secretion system regulatory protein ExsD [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4016808,4017644,-,exsA,1-837/837,===============,0/0,100,99.88,vfdb,NP_250404,(exsA) type III secretion system regulatory protein ExsA [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4017942,4018355,-,exsB,1-414/414,===============,0/0,100,99.76,vfdb,NP_250403,(exsB) type III secretion system piolitin ExsB [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4018364,4018609,-,exsE,1-246/246,===============,0/0,100,99.19,vfdb,NP_250402,(exsE) type III secretion system regulatory protein ExsE [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4018618,4019055,-,exsC,1-438/438,===============,0/0,100,99.09,vfdb,NP_250401,(exsC) type III secretion system regulatory protein ExsC [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4019181,4020068,-,popD,1-888/888,===============,0/0,100,99.78,vfdb,NP_250400,(popD) type III secretion system hydrophobic translocator pore protein PopD [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4020080,4021252,-,popB,1-1173/1173,===============,0/0,100,99.66,vfdb,NP_250399,(popB) type III secretion system hydrophobic translocator pore protein PopB [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4021233,4021739,-,pcrH,1-504/504,========/======,1/3,100,99.41,vfdb,NP_250398,(pcrH) type III secretion system regulatory protein PcrH [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4021748,4022632,-,pcrV,1-885/885,===============,0/0,100,99.89,vfdb,NP_250397,(pcrV) type III secretion system hydrophilic translocator needle tip protein PcrV [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4022642,4022938,-,pcrG,1-297/297,===============,0/0,100,99.66,vfdb,NP_250396,(pcrG) type III secretion system cytoplasmic regulator PcrG [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4022966,4023400,-,pcrR,1-435/435,===============,0/0,100,100,vfdb,NP_250395,(pcrR) type III secretion system regulatory protein PcrR [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4023397,4025517,-,pcrD,1-2121/2121,===============,0/0,100,99.62,vfdb,NP_250394,(pcrD) type III secretion system protein PcrD [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4025514,4025843,-,pcr4,1-330/330,===============,0/0,100,99.39,vfdb,NP_250393,(pcr4) type III secretion system protein Pcr4 [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4025848,4026213,-,pcr3,1-366/366,===============,0/0,100,99.73,vfdb,NP_250392,(pcr3) type III secretion system protein Pcr3 [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4026210,4026581,-,pcr2,1-372/372,===============,0/0,100,98.92,vfdb,NP_250391,(pcr2) type III secretion system protein Pcr2 [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4026568,4026846,-,pcr1,1-279/279,===============,0/0,100,100,vfdb,NP_250390,(pcr1) type III secretion system protein Pcr1 [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4026827,4027693,-,popN,1-867/867,===============,0/0,100,99.42,vfdb,NP_250389,(popN) type III secretion system outer membrane protein PopN [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4027884,4029206,+,pscN,1-1323/1323,===============,0/0,100,98.87,vfdb,NP_250388,(pscN) type III secretion system ATPase PscN [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4029203,4029679,+,pscO,1-477/477,===============,0/0,100,99.16,vfdb,NP_250387,(pscO) type III secretion system protein PscO [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4029667,4030755,+,pscP,1-1110/1110,========/======,2/39,97.3,95.62,vfdb,NP_250386,(pscP) type III secretion system protein PscP [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4030752,4031681,+,pscQ,1-930/930,===============,0/0,100,99.25,vfdb,NP_250385,(pscQ) type III secretion system protein PscQ [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4031678,4032331,+,pscR,1-654/654,===============,0/0,100,99.69,vfdb,NP_250384,(pscR) type III secretion system protein PscR [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4032334,4032600,+,pscS,1-267/267,===============,0/0,100,99.62,vfdb,NP_250383,(pscS) type III secretion system protein PscS [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4032597,4033385,+,pscT,1-789/789,===============,0/0,100,99.11,vfdb,NP_250382,(pscT) type III secretion system protein PscT [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4033382,4034431,+,pscU,1-1050/1050,===============,0/0,100,99.05,vfdb,NP_250381,(pscU) type III secretion system protein PscU [TTSS (VF0083)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4282929,4283819,-,motD,1-891/891,===============,0/0,100,100,vfdb,NP_250152,(motD) flagellar motor protein [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4283832,4284572,-,motC,1-741/741,===============,0/0,100,100,vfdb,NP_250151,(motC) flagellar motor protein [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4289567,4290310,-,fliA,1-744/744,===============,0/0,100,99.6,vfdb,NP_250146,(fliA) flagellar biosynthesis sigma factor FliA [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4290307,4291149,-,fleN,1-843/843,===============,0/0,100,99.53,vfdb,NP_250145,(fleN) flagellar synthesis regulator FleN [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4291288,4292577,-,flhF,1-1290/1290,===============,0/0,100,99.46,vfdb,NP_250144,(flhF) flagellar biosynthesis protein FlhF [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4292661,4294784,-,flhA,1-2124/2124,===============,0/0,100,99.25,vfdb,NP_250143,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4297641,4298777,-,flhB,1-1137/1137,===============,0/0,100,99.38,vfdb,NP_250140,(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4298780,4299556,-,fliR,1-777/777,===============,0/0,100,99.61,vfdb,NP_250139,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4299556,4299825,-,fliQ,1-270/270,===============,0/0,100,99.63,vfdb,NP_250138,(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4299870,4300637,-,fliP,1-768/768,===============,0/0,100,99.74,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4300634,4301086,-,fliO,1-453/453,===============,0/0,100,99.78,vfdb,NP_250136,(fliO) flagellar protein FliO [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4301088,4301561,-,fliN,1-474/474,===============,0/0,100,99.79,vfdb,NP_250135,(fliN) flagellar motor switch protein FliN [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4301589,4302560,-,fliM,1-972/972,===============,0/0,100,99.9,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4302568,4303089,-,fliL,1-522/522,===============,0/0,100,99.81,vfdb,NP_250133,(fliL) flagellar basal body protein FliL [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4303333,4304616,-,fliK,1-1284/1284,===============,0/0,100,98.44,vfdb,NP_250132,(fliK) flagellar hook-length control protein FliK [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4315253,4315858,-,lasI,1-606/606,===============,0/0,100,100,vfdb,NP_250123,(lasI) autoinducer synthesis protein LasI [Quorum sensing (VF0093)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4564633,4566072,-,aprA,1-1440/1440,===============,0/0,100,99.44,vfdb,NP_249940,(aprA) alkaline metalloproteinase precursor [Alkaline protease (VF0090)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4679006,4680922,+,toxA,1-1917/1917,===============,0/0,100,99.37,vfdb,NP_249839,(toxA) exotoxin A precursor [ExoA (VF0086)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4698432,4699409,+,rhlC,1-978/978,===============,0/0,100,99.39,vfdb,NP_249821,(rhlC) rhamnosyltransferase 2 [Rhamnolipid biosynthesis (CVF524)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4723674,4724117,-,fliJ,1-444/444,===============,0/0,100,99.55,vfdb,NP_249796,(fliJ) flagellar protein FliJ [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4724131,4725486,-,fliI,1-1356/1356,===============,0/0,100,99.19,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4725476,4726282,-,fliH,1-807/807,===============,0/0,100,98.89,vfdb,NP_249794,(fliH) flagellar assembly protein H [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4726284,4727300,-,fliG,1-1017/1017,===============,0/0,100,99.41,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4727306,4729102,-,fliF,1-1797/1797,===============,0/0,100,99.44,vfdb,NP_249792,(fliF) flagellar M-ring protein FliF [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4729125,4729454,-,fliE,1-330/330,===============,0/0,100,99.39,vfdb,NP_249791,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4729700,4731121,-,fleR,1-1422/1422,===============,0/0,100,99.58,vfdb,NP_249790,(fleR) two-component response regulator [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4731126,4732334,-,fleS,1-1209/1209,===============,0/0,100,99.34,vfdb,NP_249789,(fleS) two-component sensor [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4732447,4733919,-,fleQ,1-1473/1473,===============,0/0,100,99.19,vfdb,NP_249788,(fleQ) transcriptional regulator FleQ [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4734201,4734497,-,fleP,1-297/297,===============,0/0,100,100,vfdb,NP_249787,(fleP) flagellar protein FliT [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4734520,4734900,-,fliS,1-381/381,===============,0/0,100,99.74,vfdb,NP_249786,(fliS) flagellar protein FliS [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4735022,4736446,-,fliD,1-1425/1425,===============,0/0,100,99.86,vfdb,NP_249785,(fliD) flagellar capping protein FliD [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4736532,4736903,-,fleI/flag,1-372/372,===============,0/0,100,99.73,vfdb,NP_249784,(fleI/flag) flagellar protein FlaG [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4736982,4738448,-,fliC,1-1467/1467,===============,0/0,100,99.86,vfdb,NP_249783,(fliC) B-type flagellin [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4745947,4747266,-,flgL,1-1320/1320,===============,0/0,100,99.24,vfdb,NP_249778,(flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4747292,4749343,-,flgK,1-2052/2052,===============,0/0,100,99.12,vfdb,NP_249777,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4749362,4750564,-,flgJ,1-1203/1203,===============,0/0,100,99.5,vfdb,NP_249776,(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4750575,4751684,-,flgI,1-1110/1110,===============,0/0,100,99.73,vfdb,NP_249775,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4751696,4752391,-,flgH,1-696/696,===============,0/0,100,99.42,vfdb,NP_249774,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4752437,4753222,-,flgG,1-786/786,===============,0/0,100,99.49,vfdb,NP_249773,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4753269,4754018,-,flgF,1-750/750,===============,0/0,100,99.07,vfdb,NP_249772,(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4754236,4755624,-,flgE,1-1389/1389,===============,0/0,100,99.78,vfdb,NP_249771,(flgE) flagellar hook protein FlgE [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4755652,4756365,-,flgD,1-714/714,===============,0/0,100,99.86,vfdb,NP_249770,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4756378,4756818,-,flgC,1-441/441,===============,0/0,100,100,vfdb,NP_249769,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,4756824,4757231,-,flgB,1-408/408,===============,0/0,100,100,vfdb,NP_249768,(flgB) flagellar basal body rod protein FlgB [Deoxyhexose linking sugar 209 Da capping structure (AI138)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5039537,5041729,+,plcH,1-2193/2193,===============,0/0,100,99.59,vfdb,NP_249535,(plcH) hemolytic phospholipase C precursor [PLC (VF0092)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5124242,5125666,-,mucD,1-1425/1425,===============,0/0,100,99.65,vfdb,NP_249457,(mucD) serine protease MucD precursor [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5125706,5126161,-,mucC,1-456/456,===============,0/0,100,99.78,vfdb,NP_249456,(mucC) negative regulator for alginate biosynthesis MucB [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5126158,5127108,-,mucB,1-951/951,===============,0/0,100,100,vfdb,NP_249455,(mucB) anti-sigma factor MucA inhibitor of alg gene expression [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5127117,5127701,-,mucA,1-585/585,===============,0/0,100,99.66,vfdb,NP_249454,(mucA) alkaline metalloproteinase precursor [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5127733,5128314,-,algU,1-582/582,===============,0/0,100,99.83,vfdb,NP_249453,(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5423674,5424843,+,algW,1-1170/1170,===============,0/0,100,99.83,vfdb,NP_253136,(algW) AlgW protein [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5513809,5515509,+,pilB,1-1701/1701,===============,0/0,100,97.65,vfdb,NP_253216,(pilB) type 4 fimbrial biogenesis protein PilB [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5516739,5517605,+,xcpA/pilD,7-873/873,===============,0/0,99.31,99.31,vfdb,NP_253218,(xcpA/pilD) type 4 prepilin peptidase PilD [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5643508,5645100,+,pilS,1-1593/1593,===============,0/0,100,99.56,vfdb,NP_253236,(pilS) two-component sensor PilS [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5645115,5646452,+,pilR,1-1338/1338,===============,0/0,100,99.92,vfdb,NP_253237,(pilR) two-component response regulator PilR [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
CP021380.2.fa,CP021380.2,5647727,5648236,+,fimT,1-510/510,===============,0/0,100,99.61,vfdb,NP_253239,(fimT) type 4 fimbrial biogenesis protein FimT [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1],
